"","Entity","cause","Year","val_rate","val_percent","pop_est","Gini_index","gini_bucket","income_group","gdp_per_capita","unemployment_rate","wealth_share_10","urban_pct","CPI_score","gov_spending_toGDP","housing_CosttoIncome","PM2.5"
"1511","Norway","Depressive disorders",2017," 4,377.54",4.3775351599578,5276759,0.2698671,"Moderate","H",76131.8384032764,4.164,21.6,81.871,85,49.222955405548,108.26480154945,6.03833333333333
"1512","Norway","Depressive disorders",2018," 4,419.08",4.41908079195385,5311703,0.27560204,"Moderate","H",82792.8427113304,3.801,22.2,82.248,84,47.694123350833,107.026544989547,7.0421875
"1513","Norway","Depressive disorders",2019," 4,445.16",4.44516186589011,5347690,0.2774182,"Moderate","H",76430.5889473338,3.684,22.4,82.616,84,50.202978312653,105.825886151993,6.45161290322581
"1514","Portugal","Depressive disorders",2012," 6,047.07",6.04707084491285,10513092,0.36034793,"High","H",20593.4274224109,15.531,27.8,61.763,NA,48.888859839473,NA,NA
"1515","Portugal","Depressive disorders",2013," 5,879.76",5.87976239445028,10458238,0.36187103,"High","H",21676.4859642714,16.188,27.5,62.352,NA,49.921492055653,NA,6.38285714285714
"1516","Portugal","Depressive disorders",2014," 5,740.86",5.74086063059398,10406148,0.35562173,"High","H",22120.6850127107,13.897,27.4,62.936,63,51.68825225927,101.139905642033,7.62
"1517","Portugal","Depressive disorders",2015," 5,690.21",5.69021012247764,10370222,0.355233,"High","H",19215.7813014347,12.447,27.3,63.514,64,48.145125123808,100,9.84928571428572
"1518","Portugal","Depressive disorders",2016," 5,748.46",5.7484624684709,10346328,0.3519052,"High","H",19980.2808866516,11.068,27.5,64.086,62,44.836714930254,103.629490720622,7.19769230769231
"1519","Portugal","Depressive disorders",2017," 5,857.03",5.85703005772644,10330784,0.3380384,"Moderate","H",21442.3842768879,8.869,26.7,64.652,63,45.368061073626,110.459775682987,9.30916666666667
"1520","Portugal","Depressive disorders",2018," 5,966.61",5.96660870157784,10325307,0.33492562,"Moderate","H",23541.1401075289,6.994,26.6,65.211,64,43.240366460965,116.702803016538,7.85777777777778
"1521","Portugal","Depressive disorders",2019," 6,016.46",6.01646197868614,10343168,0.32762748,"Moderate","H",23343.3628970034,6.464,26,65.764,62,42.441762017626,123.221773906122,6.54642857142857
"1522","Portugal","Depressive disorders",2020," 6,897.28",6.89728331283448,10370463,0.3466863,"Moderate","H",22299.4044062173,6.801,26.9,66.31,61,NA,136.622161562914,NA
"1523","Portugal","Depressive disorders",2021," 7,010.71",7.01071426826152,10390906,0.3459202,"Moderate","H",24711.4510062111,6.577,27.5,66.849,NA,NA,142.029194798702,NA
"1524","Kazakhstan","Conduct disorder",2012,"   469.32",0.469316469192397,17306063,0.2816882,"Moderate","UM",12018.7966527993,5.29,22.9,56.973,NA,NA,NA,NA
"1525","Kazakhstan","Conduct disorder",2013,"   462.61",0.462606259190669,17556454,0.2706543,"Moderate","UM",13478.459627612,5.2,22.5,57.046,NA,NA,NA,NA
"1526","Kazakhstan","Conduct disorder",2014,"   460.03",0.460028826390464,17816240,0.2701586,"Moderate","UM",12427.7094576939,5.06,22.6,57.118,29,NA,NA,NA
"1527","Kazakhstan","Conduct disorder",2015,"   461.01",0.461014708487659,18084126,0.26803666,"Moderate","UM",10196.1226255982,4.93,22.6,57.191,28,NA,NA,NA
"1528","Kazakhstan","Conduct disorder",2016,"   465.63",0.465626711702048,18363551,0.27225325,"Moderate","UM",7475.56688689424,4.96,22.7,57.264,29,NA,NA,NA
"1529","Kazakhstan","Conduct disorder",2017,"   473.49",0.473493726132527,18651876,0.27450275,"Moderate","UM",8943.08416791984,4.9,23,57.336,31,NA,NA,NA
"1530","Kazakhstan","Conduct disorder",2018,"   483.92",0.483919830235734,18932674,0.27792874,"Moderate","UM",9472.48527327758,4.85,23.4,57.428,31,NA,NA,32.25
"1531","Kazakhstan","Conduct disorder",2019,"   495.62",0.495622720840775,19209498,0.27968282,"Moderate","UM",9457.12614657136,4.8,23.6,57.54,34,NA,NA,21.77
"1532","Kazakhstan","Conduct disorder",2020,"   507.65",0.507646977943143,19482065,0.2868392,"Moderate","UM",8781.50797787648,4.89,24.2,57.671,38,NA,NA,NA
"1533","Kazakhstan","Conduct disorder",2021,"   519.43",0.519431243765,19743565,0.29191533,"Moderate","UM",9983.60103576902,5.546,24.8,57.821,NA,NA,NA,NA
"1534","Sweden","Schizophrenia",2012,"   333.97",0.3339709849149,9519430,0.27643898,"Moderate","H",57749.8251328664,7.976,21.6,85.62,NA,50.16184670636,NA,NA
"1535","Sweden","Schizophrenia",2013,"   333.60",0.333604491369085,9600578,0.28822792,"Moderate","H",60844.2767113975,8.052,22.2,85.936,NA,50.858634731093,NA,6.3775
"1536","Sweden","Schizophrenia",2014,"   332.89",0.332891055260897,9696389,0.28388658,"Moderate","H",59583.7140001673,7.954,22.2,86.247,87,50.055970671721,90.4839881607461,8.085
"1537","Sweden","Schizophrenia",2015,"   332.11",0.33211490318538,9799437,0.29209688,"Moderate","H",51197.9529341175,7.432,22.9,86.553,89,48.735663420173,100,6.38533333333333
"1538","Sweden","Schizophrenia",2016,"   330.45",0.330446916441486,9923227,0.29561213,"Moderate","H",51820.3972482676,6.99,23.3,86.852,88,48.91172117676,105.094839679303,5.86368421052632
"1539","Sweden","Schizophrenia",2017,"   328.13",0.328127677535854,10057811,0.28774142,"Moderate","H",53300.8587281785,6.718,22.3,87.146,84,48.706879716302,109.287035567266,5.022
"1540","Sweden","Schizophrenia",2018,"   326.30",0.326303128605244,10175356,0.29971606,"Moderate","H",54181.9069780904,6.365,22.9,87.431,85,49.176135687835,105.035412404242,6.57222222222222
"1541","Sweden","Schizophrenia",2019,"   325.10",0.325102049774392,10279068,0.2930465,"Moderate","H",51773.0464558993,6.833,22.7,87.708,85,48.286411507988,104.136870825278,5.62333333333333
"1542","Sweden","Schizophrenia",2020,"   324.93",0.324931575499549,10353627,0.28870627,"Moderate","H",52653.7565934247,8.291,22.4,87.977,85,NA,108.956177060839,NA
"1543","Sweden","Schizophrenia",2021,"   325.36",0.325357335313361,10416075,0.29765385,"Moderate","H",61174.9680215622,8.722,22.7,88.238,NA,NA,113.138498695772,NA
"1544","Brazil","Anxiety disorders",2012," 8,767.67",8.76767167736443,196876061,0.53435296,"High","UM",12521.7213530369,7.251,42.4,84.923,NA,39.309805083286,NA,15.308
"1545","Brazil","Anxiety disorders",2013," 8,435.53",8.43553102420443,198478236,0.5268333,"High","UM",12458.891214816,7.071,41.7,85.209,NA,39.780840680514,NA,14.16
"1546","Brazil","Anxiety disorders",2014," 8,156.23",8.1562325711969,200085074,0.5202964,"High","UM",12274.9939689363,6.755,41,85.492,43,41.426431560962,NA,15.9588235294118
"1547","Brazil","Anxiety disorders",2015," 8,056.53",8.05652873470143,201675482,0.51926446,"High","UM",8936.19661756825,8.538,40.9,85.77,38,46.191296462774,NA,13.2576923076923
"1548","Brazil","Anxiety disorders",2016," 8,094.95",8.09495151313871,203218058,0.533671,"High","UM",8836.28652636996,11.58,42.1,86.042,40,45.503295770696,NA,15.6
"1549","Brazil","Anxiety disorders",2017," 8,141.70",8.14169701800192,204703394,0.53321064,"High","UM",10080.5092817775,12.792,42,86.309,37,44.297331350885,NA,NA
"1550","Brazil","Anxiety disorders",2018," 8,191.66",8.19165898905669,206107217,0.5388832,"High","UM",9300.66164936497,12.329,42.5,86.569,35,44.180659472654,NA,15.2233333333333
"1551","Brazil","Anxiety disorders",2019," 8,236.01",8.23600706022854,207455405,0.5350931,"High","UM",9029.83326742175,11.936,42,86.824,35,43.042876399213,NA,15.43
"1552","Brazil","Anxiety disorders",2020," 9,680.43",9.6804313829591,208660785,0.48902002,"High","UM",7074.19378281866,13.697,39.5,87.073,38,NA,NA,NA
"1553","Brazil","Anxiety disorders",2021,"10,140.20",10.1402009105517,209550238,0.52938724,"High","UM",7972.53665048385,13.158,41.6,87.317,NA,NA,NA,NA
"1554","Spain","Schizophrenia",2012,"   333.74",0.333741760046857,47018277,0.35403663,"High","H",28456.4438151477,24.789,25.8,78.902,NA,49.238390523223,NA,12.5971428571429
"1555","Spain","Schizophrenia",2013,"   334.26",0.334262654055311,46860345,0.36181897,"High","H",29218.9105170888,26.094,25.9,79.133,NA,46.162343562924,NA,8.44644736842105
"1556","Spain","Schizophrenia",2014,"   333.92",0.333920187721325,46720137,0.3605231,"High","H",29694.8874886229,24.441,26,79.366,60,45.056398341016,100.471518956762,8.46913580246914
"1557","Spain","Schizophrenia",2015,"   332.78",0.332777403806217,46683633,0.3617834,"High","H",25969.8383138327,22.057,26.2,79.602,58,43.682803611771,100,9.4967816091954
"1558","Spain","Schizophrenia",2016,"   331.11",0.331110119328901,46732712,0.35757092,"High","H",26740.6851818829,19.635,25.8,79.84,58,42.139083339047,102.010738995576,8.35840909090909
"1559","Spain","Schizophrenia",2017,"   329.25",0.329245547222533,46868543,0.3465126,"Moderate","H",28367.9392609439,17.224,25.4,80.08,57,41.047448599345,105.181008384382,9.55021739130435
"1560","Spain","Schizophrenia",2018,"   326.70",0.326701635903358,47092764,0.3471633,"Moderate","H",30592.1264795541,15.255,25.3,80.321,58,41.522227611534,109.60517245083,9.01612903225806
"1561","Spain","Schizophrenia",2019,"   323.02",0.323018899623967,47435072,0.34303716,"Moderate","H",29776.2011500384,14.104,24.9,80.565,62,42.007481794035,110.640741381884,8.96968085106383
"1562","Spain","Schizophrenia",2020,"   319.82",0.319821676680615,47679437,0.34863645,"Moderate","H",27230.3599933583,15.532,25,80.81,62,NA,116.481537444809,NA
"1563","Spain","Schizophrenia",2021,"   317.23",0.317233552787544,47735610,0.3388591,"Moderate","H",30817.6828559001,14.781,24.7,81.056,NA,NA,115.660467565436,NA
"1564","Netherlands","Depressive disorders",2012," 4,093.72",4.0937225285137,16915143,0.2762093,"Moderate","H",50473.9442002689,5.821,22.5,88.588,NA,47.642472562865,NA,NA
"1565","Netherlands","Depressive disorders",2013," 4,067.74",4.06773580380206,16967013,0.2810648,"Moderate","H",52602.2860520766,7.241,22.8,89.187,NA,47.542170810752,NA,14.3271875
"1566","Netherlands","Depressive disorders",2014," 4,048.33",4.04833082966925,17030041,0.2863142,"Moderate","H",53457.2234864322,7.419,23.3,89.69,83,46.739372291406,98.5194864449214,13.5278125
"1567","Netherlands","Depressive disorders",2015," 4,042.99",4.042993289789,17107382,0.2824158,"Moderate","H",45793.8135434697,6.872,23,90.173,84,45.251761004041,100,12.5436
"1568","Netherlands","Depressive disorders",2016," 4,065.98",4.06597946714548,17204642,0.2817357,"Moderate","H",46808.5291492503,6.007,22.9,90.635,83,43.916964626653,101.84057048488,10.8416129032258
"1569","Netherlands","Depressive disorders",2017," 4,110.30",4.11030460389881,17315333,0.28535804,"Moderate","H",49513.6817346384,4.837,23.3,91.077,82,42.7587795877,107.864374520062,11.0920588235294
"1570","Netherlands","Depressive disorders",2018," 4,155.54",4.15553946156405,17421239,0.28121036,"Moderate","H",53955.0770024266,3.832,23,91.49,82,42.443091532416,112.503588940176,12.340625
"1571","Netherlands","Depressive disorders",2019," 4,174.34",4.17433871593168,17537460,0.29248324,"Moderate","H",53554.9007491475,3.379,23.9,91.876,82,42.098323987336,115.532439487889,10.91125
"1572","Netherlands","Depressive disorders",2020," 4,796.33",4.79633202491492,17636680,0.2599421,"Moderate","H",53467.9277413737,3.82,21.6,92.236,82,NA,120.946096654156,NA
"1573","Netherlands","Depressive disorders",2021," 4,773.04",4.77303969326633,17730519,0.2574387,"Moderate","H",60141.9880911492,4.209,21.4,92.572,NA,NA,131.141617536254,NA
"1574","Denmark","Other mental disorders",2012," 1,979.54",1.97953992234479,5591867,0.2779075,"Moderate","H",58443.7747103968,7.798,23.1,87.142,NA,57.905647200278,NA,NA
"1575","Denmark","Other mental disorders",2013," 1,984.81",1.98480864293365,5615285,0.28542534,"Moderate","H",61377.5940590412,7.384,23.7,87.292,NA,55.580153712938,NA,11.0625
"1576","Denmark","Other mental disorders",2014," 1,989.31",1.98930860630182,5643742,0.2835288,"Moderate","H",62520.4509747011,6.925,23.6,87.41,92,55.101698664116,97.6262250975893,13.26
"1577","Denmark","Other mental disorders",2015," 1,991.30",1.99130180397633,5683641,0.28177238,"Moderate","H",53094.0133607574,6.278,23.8,87.526,91,54.418123087017,100,11.2566666666667
"1578","Denmark","Other mental disorders",2016," 1,992.46",1.99245957631226,5728150,0.28187442,"Moderate","H",54500.9260410217,5.989,23.7,87.642,90,52.351653873552,100.047071371729,10.29
"1579","Denmark","Other mental disorders",2017," 1,995.35",1.99535129816412,5765108,0.28746662,"Moderate","H",57521.5514992225,5.833,24,87.757,88,50.601368567343,102.191723844036,9.406
"1580","Denmark","Other mental disorders",2018," 2,000.55",2.00055493232105,5793761,0.2816572,"Moderate","H",61324.7665045565,5.131,23.5,87.874,88,50.75434290956,103.197881331549,12.222
"1581","Denmark","Other mental disorders",2019," 2,007.70",2.00770048546933,5814566,0.27723306,"Moderate","H",59404.2663247723,5.018,23.5,87.994,87,49.807369824326,103.108753307007,10.242
"1582","Denmark","Other mental disorders",2020," 2,016.07",2.01606852942222,5831483,0.27503932,"Moderate","H",60985.4885601514,5.637,22.9,88.116,88,NA,107.442984081823,NA
"1583","Denmark","Other mental disorders",2021," 2,020.70",2.02069950514071,5856724,0.28323486,"Moderate","H",69727.9873677012,5.043,23.8,88.24,NA,NA,116.700183105347,NA
"1584","Germany","Bipolar disorder",2012,"   872.79",0.872794118934936,80916339,0.3105579,"Moderate","H",44735.5882319701,5.372,24,77.17,NA,45.083417250516,NA,NA
"1585","Germany","Bipolar disorder",2013,"   873.70",0.873698602488715,81041525,0.31453598,"Moderate","H",47220.0102098851,5.316,24.5,77.18,NA,45.150804944058,NA,14.1107339449541
"1586","Germany","Bipolar disorder",2014,"   873.27",0.873265334963122,81376036,0.30847794,"Moderate","H",48971.0824722599,4.979,23.6,77.19,79,44.497700298476,97.5605356770556,14.0334615384615
"1587","Germany","Bipolar disorder",2015,"   869.64",0.869641005893926,82077498,0.31653914,"Moderate","H",41911.0109851054,4.612,24.6,77.2,81,44.50579294476,100,12.6825
"1588","Germany","Bipolar disorder",2016,"   866.47",0.866471994904975,82760053,0.3141309,"Moderate","H",42961.0356905775,4.104,24.2,77.224,81,44.718611061572,105.129326019307,12.1985294117647
"1589","Germany","Bipolar disorder",2017,"   867.82",0.867824343248375,83103956,0.31314865,"Moderate","H",45526.5999576533,3.781,24.2,77.261,81,44.56628571257,108.261965597918,12.0783448275862
"1590","Germany","Bipolar disorder",2018,"   868.26",0.868260847936455,83368456,0.31872115,"Moderate","H",48874.8595028454,3.384,24.9,77.312,80,44.688717711075,111.318328409835,12.5795333333333
"1591","Germany","Bipolar disorder",2019,"   867.36",0.867358059913703,83559127,0.31780925,"Moderate","H",47623.8656074829,3.163,24.7,77.376,80,45.563498619472,115.192940330852,10.3633333333333
"1592","Germany","Bipolar disorder",2020,"   867.32",0.867316187144116,83628661,0.3243345,"Moderate","H",47379.765194548,3.881,25,77.453,80,NA,124.022766247291,NA
"1593","Spain","Eating disorders",2012,"   521.06",0.521063091796838,47018277,0.35403663,"High","H",28456.4438151477,24.789,25.8,78.902,NA,49.238390523223,NA,12.5971428571429
"1594","Spain","Eating disorders",2013,"   510.32",0.510320458688011,46860345,0.36181897,"High","H",29218.9105170888,26.094,25.9,79.133,NA,46.162343562924,NA,8.44644736842105
"1595","Spain","Eating disorders",2014,"   499.24",0.499238092771417,46720137,0.3605231,"High","H",29694.8874886229,24.441,26,79.366,60,45.056398341016,100.471518956762,8.46913580246914
"1596","Spain","Eating disorders",2015,"   488.46",0.488460769264307,46683633,0.3617834,"High","H",25969.8383138327,22.057,26.2,79.602,58,43.682803611771,100,9.4967816091954
"1597","Spain","Eating disorders",2016,"   479.82",0.479821401791683,46732712,0.35757092,"High","H",26740.6851818829,19.635,25.8,79.84,58,42.139083339047,102.010738995576,8.35840909090909
"1598","Spain","Eating disorders",2017,"   472.40",0.472404467493939,46868543,0.3465126,"Moderate","H",28367.9392609439,17.224,25.4,80.08,57,41.047448599345,105.181008384382,9.55021739130435
"1599","Spain","Eating disorders",2018,"   464.51",0.464512071781209,47092764,0.3471633,"Moderate","H",30592.1264795541,15.255,25.3,80.321,58,41.522227611534,109.60517245083,9.01612903225806
"1600","Spain","Eating disorders",2019,"   454.91",0.454906827996527,47435072,0.34303716,"Moderate","H",29776.2011500384,14.104,24.9,80.565,62,42.007481794035,110.640741381884,8.96968085106383
"1601","Spain","Eating disorders",2020,"   442.06",0.442062211227765,47679437,0.34863645,"Moderate","H",27230.3599933583,15.532,25,80.81,62,NA,116.481537444809,NA
"1602","Spain","Eating disorders",2021,"   432.20",0.432197208665511,47735610,0.3388591,"Moderate","H",30817.6828559001,14.781,24.7,81.056,NA,NA,115.660467565436,NA
"1603","Austria","Schizophrenia",2012,"   330.60",0.330596515620644,8431540,0.30475533,"Moderate","H",48250.4059142637,4.909,23.4,57.147,NA,51.212745145112,NA,NA
"1604","Austria","Schizophrenia",2013,"   331.50",0.331504915577606,8481365,0.30752888,"Moderate","H",50305.3545774973,5.367,24.3,57.336,NA,51.647956748506,NA,15.9021739130435
"1605","Austria","Schizophrenia",2014,"   332.04",0.332036593537577,8547760,0.3053535,"Moderate","H",51314.9722616322,5.674,24.1,57.526,72,52.430750352473,95.7400376600471,13.111
"1606","Austria","Schizophrenia",2015,"   331.36",0.331364116907768,8643981,0.30530685,"Moderate","H",43915.228020857,5.802,23.8,57.715,76,51.131483405578,100,13.7070833333333
"1607","Austria","Schizophrenia",2016,"   330.43",0.330426325648516,8737874,0.3079501,"Moderate","H",45061.4993920192,6.064,23.8,57.905,75,50.071307129594,103.760983693203,12.1437142857143
"1608","Austria","Schizophrenia",2017,"   329.70",0.329703110932546,8798734,0.2973688,"Moderate","H",47163.7425775142,5.561,23,58.094,75,49.298817582111,106.755720157813,12.5751351351351
"1609","Austria","Schizophrenia",2018,"   329.61",0.329611556177569,8841608,0.30847305,"Moderate","H",51194.0749841299,4.933,23.9,58.297,76,48.757754544102,109.720134617577,13.5630555555556
"1610","Austria","Schizophrenia",2019,"   329.60",0.329604916947571,8880830,0.3021043,"Moderate","H",49885.9947355204,4.56,23.2,58.515,77,48.674143994972,114.617461058374,11.0868571428571
"1611","Austria","Schizophrenia",2020,"   330.39",0.330391486449462,8921362,0.29800606,"Moderate","H",48716.4098900349,5.201,23.1,58.748,76,NA,123.455591518473,NA
"1612","Austria","Schizophrenia",2021,"   328.73",0.328732375799519,8967006,0.30701602,"Moderate","H",53648.7190742245,6.459,23.8,58.995,NA,NA,132.436442831111,NA
"1613","Switzerland","Eating disorders",2012,"   412.94",0.41293946692928,7998872,0.31567127,"Moderate","H",85836.2076767359,4.491,25,73.653,NA,31.650141022023,NA,12.7333333333333
"1614","Switzerland","Eating disorders",2013,"   412.41",0.412413655413427,8091148,0.3246219,"Moderate","H",87304.3305813557,4.747,25.5,73.674,NA,32.529875145053,NA,14.0461538461538
"1615","Switzerland","Eating disorders",2014,"   411.25",0.411248065504622,8190179,0.3252566,"Moderate","H",88724.9909402638,4.826,25.5,73.696,86,32.173529566898,96.5271512209813,8.97777777777778
"1616","Switzerland","Eating disorders",2015,"   410.13",0.410126976771149,8283893,0.32306957,"Moderate","H",83806.4476003837,4.801,25.2,73.718,86,32.476182111377,100,11.4473333333333
"1617","Switzerland","Eating disorders",2016,"   408.78",0.408776508267536,8374857,0.33042452,"Moderate","H",82153.0745447889,4.918,25.8,73.739,86,32.439739000577,101.351553065424,10.22375
"1618","Switzerland","Eating disorders",2017,"   408.17",0.408173404972681,8453574,0.32676333,"Moderate","H",82254.3769269767,4.797,25.5,73.761,85,32.43922622935,103.912041331568,11.4818518518519
"1619","Switzerland","Eating disorders",2018,"   408.08",0.408075063270071,8516296,0.3314104,"Moderate","H",85217.3691512274,4.713,25.8,73.797,85,31.739004116887,105.919264254696,11.2536842105263
"1620","Switzerland","Eating disorders",2019,"   407.40",0.407399027693384,8577482,0.3399834,"Moderate","H",84121.9310304414,4.394,26.6,73.849,85,31.965188015845,108.546417836302,9.35806451612903
"1621","Switzerland","Eating disorders",2020,"   406.06",0.406059107672433,8640538,0.33737928,"Moderate","H",85897.7843338323,4.817,26.4,73.915,85,NA,110.643552535621,9.08482142857143
"1622","Sweden","Eating disorders",2012,"   453.67",0.453671341270125,9519430,0.27643898,"Moderate","H",57749.8251328664,7.976,21.6,85.62,NA,50.16184670636,NA,NA
"1623","Sweden","Eating disorders",2013,"   452.22",0.452217072203772,9600578,0.28822792,"Moderate","H",60844.2767113975,8.052,22.2,85.936,NA,50.858634731093,NA,6.3775
"1624","Sweden","Eating disorders",2014,"   449.86",0.449861509852449,9696389,0.28388658,"Moderate","H",59583.7140001673,7.954,22.2,86.247,87,50.055970671721,90.4839881607461,8.085
"1625","Sweden","Eating disorders",2015,"   447.58",0.447581725851263,9799437,0.29209688,"Moderate","H",51197.9529341175,7.432,22.9,86.553,89,48.735663420173,100,6.38533333333333
"1626","Sweden","Eating disorders",2016,"   445.98",0.445978967437311,9923227,0.29561213,"Moderate","H",51820.3972482676,6.99,23.3,86.852,88,48.91172117676,105.094839679303,5.86368421052632
"1627","Sweden","Eating disorders",2017,"   445.56",0.445556282408763,10057811,0.28774142,"Moderate","H",53300.8587281785,6.718,22.3,87.146,84,48.706879716302,109.287035567266,5.022
"1628","Sweden","Eating disorders",2018,"   446.40",0.446395039567432,10175356,0.29971606,"Moderate","H",54181.9069780904,6.365,22.9,87.431,85,49.176135687835,105.035412404242,6.57222222222222
"1629","Sweden","Eating disorders",2019,"   446.62",0.446623452015146,10279068,0.2930465,"Moderate","H",51773.0464558993,6.833,22.7,87.708,85,48.286411507988,104.136870825278,5.62333333333333
"1630","Sweden","Eating disorders",2020,"   445.97",0.445969858260039,10353627,0.28870627,"Moderate","H",52653.7565934247,8.291,22.4,87.977,85,NA,108.956177060839,NA
"1631","Sweden","Eating disorders",2021,"   446.22",0.446223320973881,10416075,0.29765385,"Moderate","H",61174.9680215622,8.722,22.7,88.238,NA,NA,113.138498695772,NA
"1632","Finland","Other mental disorders",2012," 2,024.73",2.02472771680849,5413924,0.27096376,"Moderate","H",47551.6740841369,7.689,22.3,84.841,NA,55.621375600116,NA,NA
"1633","Finland","Other mental disorders",2013," 2,028.12",2.02811507268139,5439027,0.27193668,"Moderate","H",49691.0145200739,8.193,22.2,85.125,NA,57.046049818916,NA,6.40769230769231
"1634","Finland","Other mental disorders",2014," 2,032.13",2.03213020509479,5461629,0.26776803,"Moderate","H",50073.7760815871,8.663,22,85.175,89,57.563819193121,101.296284456295,7.60928571428571
"1635","Finland","Other mental disorders",2015," 2,037.37",2.03737082186732,5479664,0.2710181,"Moderate","H",42560.3456767103,9.376,22.4,85.225,90,56.810439978686,100,5.69928571428571
"1636","Finland","Other mental disorders",2016," 2,042.41",2.04240576056208,5495422,0.27078423,"Moderate","H",43451.2562442158,8.818,22.4,85.275,89,56.111479391981,100.196704845187,5.72714285714286
"1637","Finland","Other mental disorders",2017," 2,047.76",2.04776307895236,5508354,0.2738283,"Moderate","H",46085.0174739036,8.64,22.6,85.325,85,54.013243972124,99.4047254614464,4.51285714285714
"1638","Finland","Other mental disorders",2018," 2,054.70",2.05469789924121,5515685,0.27329567,"Moderate","H",49654.2497035329,7.361,22.6,85.382,85,53.738815463228,97.4954145159545,6.01692307692308
"1639","Finland","Other mental disorders",2019," 2,061.97",2.06196798424571,5521713,0.27737123,"Moderate","H",48358.1807773701,6.695,23,85.446,86,53.637880579244,94.992506334192,5.30833333333333
"1640","Finland","Other mental disorders",2020," 2,067.93",2.06793166102437,5529559,0.27091044,"Moderate","H",48828.6846862799,7.759,22.6,85.517,85,NA,96.2131104235477,NA
"1641","Finland","Other mental disorders",2021," 2,071.27",2.07126521767881,5541019,0.27708507,"Moderate","H",53099.1351400148,7.617,22.9,85.596,NA,NA,97.832790460835,NA
"1642","Austria","Eating disorders",2012,"   460.51",0.460505044360074,8431540,0.30475533,"Moderate","H",48250.4059142637,4.909,23.4,57.147,NA,51.212745145112,NA,NA
"1643","Austria","Eating disorders",2013,"   460.41",0.460408627771835,8481365,0.30752888,"Moderate","H",50305.3545774973,5.367,24.3,57.336,NA,51.647956748506,NA,15.9021739130435
"1644","Austria","Eating disorders",2014,"   460.44",0.460438817554057,8547760,0.3053535,"Moderate","H",51314.9722616322,5.674,24.1,57.526,72,52.430750352473,95.7400376600471,13.111
"1645","Austria","Eating disorders",2015,"   459.49",0.459493869953674,8643981,0.30530685,"Moderate","H",43915.228020857,5.802,23.8,57.715,76,51.131483405578,100,13.7070833333333
"1646","Austria","Eating disorders",2016,"   459.44",0.459443067319741,8737874,0.3079501,"Moderate","H",45061.4993920192,6.064,23.8,57.905,75,50.071307129594,103.760983693203,12.1437142857143
"1647","Austria","Eating disorders",2017,"   461.31",0.461312450276902,8798734,0.2973688,"Moderate","H",47163.7425775142,5.561,23,58.094,75,49.298817582111,106.755720157813,12.5751351351351
"1648","Austria","Eating disorders",2018,"   463.40",0.463402554698448,8841608,0.30847305,"Moderate","H",51194.0749841299,4.933,23.9,58.297,76,48.757754544102,109.720134617577,13.5630555555556
"1649","Austria","Eating disorders",2019,"   463.89",0.463887176058098,8880830,0.3021043,"Moderate","H",49885.9947355204,4.56,23.2,58.515,77,48.674143994972,114.617461058374,11.0868571428571
"1650","Austria","Eating disorders",2020,"   459.19",0.45919293921601,8921362,0.29800606,"Moderate","H",48716.4098900349,5.201,23.1,58.748,76,NA,123.455591518473,NA
"1651","Austria","Eating disorders",2021,"   454.96",0.454963149600684,8967006,0.30701602,"Moderate","H",53648.7190742245,6.459,23.8,58.995,NA,NA,132.436442831111,NA
"1652","Iceland","Autism spectrum disorders",2012," 1,015.97",1.0159737726704,320802,0.26769423,"Moderate","H",45995.5478789467,6,22.1,93.6,NA,47.732149118695,NA,NA
"1653","Iceland","Autism spectrum disorders",2013," 1,011.74",1.01173869792879,323845,0.25402915,"Moderate","H",49804.9829978371,5.376,21.3,93.633,NA,45.96628879281,NA,NA
"1654","Iceland","Autism spectrum disorders",2014," 1,009.14",1.00913834528079,327471,0.27800417,"Moderate","H",54576.7448146565,4.897,23.5,93.667,79,45.827373991066,96.1441118682514,7.64
"1655","Iceland","Autism spectrum disorders",2015," 1,009.28",1.00928385445187,330918,0.26787972,"Moderate","H",52951.6815110898,3.979,22.5,93.7,79,43.473651231063,NA,6.43
"1656","Iceland","Autism spectrum disorders",2016," 1,006.98",1.00697847707009,335522,0.27241105,"Moderate","H",61987.9263620283,2.978,22.8,93.735,78,46.437260952781,NA,6.695
"1657","Iceland","Autism spectrum disorders",2017,"   995.08",0.995082491201237,343480,0.2613158,"Moderate","H",72010.1490316258,2.742,22,93.773,77,44.409281143273,NA,5.2
"1658","China","Mental disorders",2012,"11,548.41",11.5484105580793,1369520822,0.42237166,"High","UM",6300.58217951734,4.58,31.5,51.765,NA,NA,NA,56.602
"1659","China","Mental disorders",2013,"11,483.82",11.4838187610967,1379007984,0.397364,"High","UM",7020.3860742288,4.6,30.3,53.013,NA,NA,NA,75.35
"1660","China","Mental disorders",2014,"11,434.31",11.4343084841828,1387951920,0.39177653,"High","UM",7636.07434020616,4.63,29.7,54.259,36,NA,NA,52.3424882629108
"1661","China","Mental disorders",2015,"11,417.77",11.4177724139716,1396134112,0.38595304,"High","UM",8016.44559489998,4.65,29.4,55.5,37,NA,NA,49.4856697247706
"1662","China","Mental disorders",2016,"11,432.08",11.4320823027359,1404052581,0.38480517,"High","UM",8094.39016735149,4.56,29.3,56.736,40,NA,NA,45.6212545454545
"1663","China","Mental disorders",2017,"11,461.62",11.4616172897376,1412354694,0.39075777,"High","UM",8817.04560829162,4.47,29.9,57.96,41,NA,NA,44.6155405405405
